Week	Day	Shift	Weld L1	Weld L2
1	1	1	475	475	
1	1	2	475	475	
1	2	1	475	438	
1	2	2	465	512	
1	3	1	462	475	
1	3	2	444	475	
1	4	1	490	475	
1	4	2	469	443	
1	5	1	451	449	
1	5	2	477	490	
2	1	1	505	494	
2	1	2	512	492	
2	2	1	449	469	
2	2	2	467	485	
2	3	1	509	478	
2	3	2	450	475	
2	4	1	497	475	
2	4	2	478	421	
2	5	1	461	457	
2	5	2	489	519	
3	1	1	475	479	
3	1	2	475	490	
3	2	1	475	484	
3	2	2	458	467	
3	3	1	433	483	
3	3	2	525	475	
3	4	1	457	475	
3	4	2	425	475	
3	5	1	449	475	
3	5	2	468	473	
4	1	1	480	477	
4	1	2	495	475	
4	2	1	538	451	
4	2	2	453	496	
4	3	1	481	478	
4	3	2	467	475	
4	4	1	449	475	
4	4	2	511	475	
4	5	1	511	475	
4	5	2	475	458	
5	1	1	412	492	
5	1	2	460	475	
5	2	1	462	475	
5	2	2	507	470	
5	3	1	507	480	
5	3	2	479	475	
5	4	1	498	475	
5	4	2	475	475	
5	5	1	475	475	
5	5	2	463	475	
6	1	1	487	475	
6	1	2	475	475	
6	2	1	436	453	
6	2	2	507	497	
6	3	1	478	475	
6	3	2	454	475	
6	4	1	500	475	
6	4	2	433	472	
6	5	1	476	443	
6	5	2	477	510	
7	1	1	505	475	
7	1	2	435	448	
7	2	1	484	483	
7	2	2	396	487	
7	3	1	520	482	
7	3	2	491	475	
7	4	1	473	475	
7	4	2	507	475	
7	5	1	477	444	
7	5	2	422	506	
8	1	1	505	475	
8	1	2	524	475	
8	2	1	475	475	
8	2	2	475	475	
8	3	1	475	475	
8	3	2	468	475	
8	4	1	459	475	
8	4	2	445	460	
8	5	1	493	490	
8	5	2	501	468	
